cluster_id,subtype_id,subtype_name
4,475,AORD
1,372,HCPE
0,68,TRO
0,94,EMV
0,388,RBB
2,458,HYTK
1,25,BCAR
4,35,AIRC
5,176,ILPG
6,44,TRFU
4,217,WARM
1,219,TW
2,495,SCAT
4,259,SSRG
2,252,GSP
3,136,GEN.1
2,39,DBC
1,45,GRAG
6,508,SWFT
0,229,LMRK
4,352,PUSM
0,360,FJC
1,192,SA
6,406,CPTD
1,508,SWFT
0,174,SCBR
1,29,FTRA
2,246,VSPP
0,259,SSRG
1,4,TRPA
0,126,RFG
1,16,CHEP
4,114,TPB
0,327,HYDM
2,106,EXTL
0,107,CUT
6,98,GPL
0,21,FDH
3,495,SCAT
0,437,VAN
1,498,SAWC
0,436,TQA
0,70,IMWR
4,128,EVBR
1,384,SFOF
3,474,TRFB
0,234,AOCH
1,167,IRFA
6,391,ACEV
1,98,GPL
3,87,TRTI
2,207,MNFD
2,349,HDC
2,9,SOS
2,435,SL
0,335,SBB
5,2,AOBR
0,155,ITC
0,125,WAAG
6,488,TQC
2,45,GRAG
0,104,ABR
1,331,TEL
6,36,SSRT
0,161,CNKB
1,358,QCT
2,451,CSET
6,273,TLI
1,87,TRTI
0,197,RPSD
0,48,AB
4,427,SWRA
1,23,PPSD
6,263,WC
0,154,DSSW
4,266,TM
0,213,MLRH
2,472,COOL
5,388,RBB
5,192,SA
0,434,SFLE
0,266,TM
3,415,WSTE
0,102,CUTR
2,5,FLST
1,463,WTRB
1,112,SSS
0,132,LDHR
1,502,TIR
1,494,HYFS
4,205,SAW.1
4,93,EA
6,395,CHA
6,412,BRDR
4,197,RPSD
0,226,HYWC
2,336,MPT
0,198,CTM
6,415,WSTE
2,307,CMPR.1.1
1,163,MSCT
5,428,PLNR
3,508,SWFT
6,175,VM 
3,4,TRPA
3,105,SBM
4,287,MEB
1,174,SCBR
4,428,PLNR
5,184,SDRP
0,430,OZBW
5,22,JIB
5,436,TQA
4,325,PUSU
3,194,WBHD
6,188,CBC
6,442,CMWR
5,156,DRLH
0,499,MLCH
6,170,SFTY
3,234,AOCH
4,464,LPL
1,309,DG7
0,29,FTRA
0,351,NGGF
6,309,DG7
2,124,MILD
1,194,WBHD
6,234,AOCH
0,363,HYHP
0,45,GRAG
3,182,TQW
6,208,DBP
6,464,LPL
1,324,PLTT
2,228,TRWC
1,415,WSTE
1,418,WL
3,255,CHSL
4,278,ESC
3,358,QCT
3,475,AORD
5,87,TRTI
1,177,RP
0,409,PAH
0,254,LSSL
1,344,VBFX
2,337,TAL
1,95,NBL.1
2,210,LBLW
5,110,FKT
3,423,FGSH
1,133,UTE
0,69,VSL
2,428,PLNR
6,3,CPHP
3,74,CMPR
2,59,VMH
3,152,SPIT
0,287,MEB
0,31,ICE
3,257,CMPT
5,229,LMRK
5,307,CMPR.1.1
0,459,SMPB
2,38,PFAN
4,70,IMWR
6,55,PC
1,266,TM
2,95,NBL.1
0,64,CWB
2,133,UTE
1,365,GRNP
0,313,FST
1,299,WLCS
1,241,RCBC
5,235,EH
0,215,CMXR
2,273,TLI
3,502,TIR
0,0,DUNI
0,264,CAPS
5,51,APS
5,492,LNC
0,109,ARR
5,74,CMPR
0,442,CMWR
2,6,CHB
0,433,PNTR
1,30,CMLN
4,87,TRTI
3,30,CMLN
2,352,PUSM
1,42,CHSW
4,0,DUNI
2,383,LFTG
4,240,WDMA
6,178,SBL
2,68,TRO
5,247,GEN
0,308,CDTR
6,174,SCBR
2,424,OVEN
6,466,P&C
0,100,SAFL
0,139,TLJP
3,435,SL
0,379,SCIR
6,6,CHB
2,196,RCD
4,155,ITC
6,283,STLK
6,77,CDS
4,314,NGS
6,257,CMPT
1,490,OSR
0,374,QUE
3,240,WDMA
0,122,ATK
2,261,BH
5,439,TURF
0,453,TRCD
3,19,GPC
3,344,VBFX
5,258,CPS
3,119,CBKE
1,327,HYDM
6,465,WLDR
5,401,CPW
0,50,VBSF
2,266,TM
1,367,ASC
0,180,WRFE
2,194,WBHD
6,137,SDCV
6,245,SL.1
5,155,ITC
4,249,VCWD
1,459,SMPB
0,297,STPG
1,247,GEN
3,231,DBL
2,8,TTEL
5,249,VCWD
5,338,CVNU
6,306,CNCS
6,146,PHH
5,431,CMPR.1.1.1
4,58,SBF
4,483,BRSC
2,493,SCRM
0,384,SFOF
1,283,STLK
0,141,HYPT
0,309,DG7
4,449,LEDG
1,280,PTHT
4,294,EG
3,383,LFTG
3,42,CHSW
1,242,VSU
3,122,ATK
0,55,PC
1,446,QUE.1
4,29,FTRA
6,202,STBK
0,357,CBKC
0,97,FBRO
0,399,SBV
5,182,TQW
2,436,TQA
2,406,CPTD
5,310,GRDT
1,46,CRIM
1,77,CDS
5,340,SRCP
3,215,CMXR
3,443,GFNG
4,16,CHEP
3,410,R2W
1,426,LMWR
4,322,MLTC
0,148,ABL
2,278,ESC
0,134,ARW
2,175,VM 
5,45,GRAG
6,150,EB
5,346,HYHP.1
6,339,SSL
4,377,SSE
1,424,OVEN
0,481,TBK
0,411,RTRY
0,451,CSET
0,441,DAJ
5,466,P&C
6,102,CUTR
4,34,TLT
1,458,HYTK
4,55,PC
2,93,EA
4,56,RMTP
6,228,TRWC
1,57,VALV
2,471,WHPR
1,278,ESC
4,133,UTE
4,398,SMOK
6,324,PLTT
1,36,SSRT
4,159,TRNC
1,156,DRLH
5,215,CMXR
6,426,LMWR
1,499,MLCH
2,182,TQW
4,12,LIN
3,7,TPG
6,60,RTP
2,83,YDS
1,325,PUSU
1,38,PFAN
3,426,LMWR
2,375,CFG
1,388,RBB
6,133,UTE
3,223,WTRT
2,386,IFL
6,478,NGUN
6,35,AIRC
1,444,SAWH
5,277,SBIN
6,375,CFG
4,454,SMCO
3,319,FL
0,423,FGSH
1,246,VSPP
3,212,SWU
6,238,PSF
5,56,RMTP
1,90,DLV
2,466,P&C
6,470,CNR
3,478,NGUN
5,54,SAWM
4,18,GEN.1.1.1
2,263,WC
3,199,WPS
2,33,PBS
0,72,GRNB
5,435,SL
0,265,SSPB
6,58,SBF
3,300,CHS
6,435,SL
6,502,TIR
4,382,TRSC
1,472,COOL
6,212,SWU
0,169,HMLT
1,75,DMFR
0,275,ITC.1
1,150,EB
1,204,SBG
6,99,HTQ
1,382,TRSC
0,372,HCPE
1,313,FST
3,472,COOL
2,408,MCFA
3,406,CPTD
6,115,RSSD
3,314,NGS
4,2,AOBR
6,12,LIN
0,421,FTNK
0,333,SST.1
1,210,LBLW
3,424,OVEN
0,496,BCNS
3,263,WC
5,458,HYTK
0,305,TRCR
0,13,LCRR
6,483,BRSC
1,402,VEXV
6,358,QCT
1,63,URN
4,190,WBRS
6,332,SF
6,127,CNBF
5,63,URN
4,59,VMH
4,14,VCCL
0,120,GDE
4,44,TRFU
5,59,VMH
0,24,HPG
4,48,AB
6,93,EA
1,293,PPCT
4,4,TRPA
0,258,CPS
5,112,SSS
1,356,HYCY
2,197,RPSD
6,78,TRPN
2,311,PFFT
2,81,HH.1
4,83,YDS
6,280,PTHT
0,340,SRCP
3,326,SSC
1,106,EXTL
3,37,SWTS
1,256,WHBT
6,305,TRCR
4,37,SWTS
6,307,CMPR.1.1
3,268,SDRD
3,235,EH
4,437,VAN
2,180,WRFE
1,386,IFL
1,207,MNFD
0,244,SNDR
5,52,STGR
1,375,CFG
0,286,ENGH
2,167,IRFA
5,81,HH.1
6,400,SPHE
5,153,GNDR
1,20,TLCR
5,204,SBG
5,282,SBOX
2,382,TRSC
6,251,ABO
2,283,STLK
0,208,DBP
0,314,NGS
2,488,TQC
0,338,CVNU
5,471,WHPR
0,20,TLCR
1,478,NGUN
6,74,CMPR
0,370,GRA
4,112,SSS
3,6,CHB
6,436,TQA
4,57,VALV
4,233,CLR.1
1,373,RBE
0,329,E.1.1
5,280,PTHT
2,274,SNDC
4,300,CHS
2,105,SBM
5,245,SL.1
6,124,MILD
0,88,CFSM
2,7,TPG
5,348,KB
4,330,DSAW.1
0,270,PLA
4,124,MILD
1,371,EVTI
2,137,SDCV
2,30,CMLN
1,274,SNDC
2,306,CNCS
1,412,BRDR
3,313,FST
6,52,STGR
2,280,PTHT
0,410,R2W
1,217,WARM
6,505,RSDD
3,356,HYCY
0,140,RSAW
6,401,CPW
1,350,HRH
3,373,RBE
0,157,TREQ
4,179,DRMB
0,1,CSED
6,290,SLSM
1,467,JACK
0,39,DBC
3,447,HTP
1,146,PHH
1,289,GEN.1.1
4,150,EB
2,56,RMTP
6,372,HCPE
5,161,CNKB
1,213,MLRH
6,360,FJC
2,212,SWU
2,44,TRFU
3,13,LCRR
2,122,ATK
0,121,E.1
5,9,SOS
4,140,RSAW
0,331,TEL
1,288,FLCL
2,467,JACK
3,45,GRAG
2,355,MCH
5,415,WSTE
1,9,SOS
0,43,PIPT
5,375,CFG
3,75,DMFR
4,127,CNBF
2,91,FAR
4,307,CMPR.1.1
3,126,RFG
2,78,TRPN
1,234,AOCH
2,469,CVY
3,438,GAA
1,7,TPG
5,467,JACK
2,434,SFLE
6,163,MSCT
6,197,RPSD
0,383,LFTG
0,473,JVAC
5,164,GL7
1,435,SL
5,42,CHSW
1,127,CNBF
2,2,AOBR
5,342,SNDB
4,481,TBK
6,215,CMXR
0,294,EG
1,441,DAJ
0,261,BH
3,469,CVY
4,326,SSC
4,228,TRWC
6,218,NGA
0,328,OXYS
0,500,CMPR.1
4,410,R2W
2,125,WAAG
6,177,RP
1,298,BKSC
2,77,CDS
0,113,FWP
0,490,OSR
3,301,CPH
6,434,SFLE
0,61,WDPP
0,66,MSB
0,452,NOLT
4,370,GRA
1,285,HV3
5,246,VSPP
0,366,SCRW
1,296,MLPD
4,486,GDK
1,348,KB
2,110,FKT
4,77,CDS
0,396,CDST
4,283,STLK
